index,lat,lon
774,26.663493,87.403751
775,26.663423,87.403858
776,26.663328500000002,87.40402599999999
777,26.663234000000003,87.40419399999999
778,26.6631395,87.40436199999999
779,26.663045,87.40453
780,26.662988249999998,87.40464275
781,26.6629315,87.4047555
782,26.66287475,87.40486824999999
783,26.662818,87.404981
784,26.66274225,87.405158
785,26.6626665,87.40533500000001
786,26.66259075,87.405512
787,26.662515,87.405689
788,26.6624335,87.40588675
789,26.662352,87.40608449999999
790,26.662270499999998,87.40628225
791,26.662189,87.40648
792,26.662123,87.406641
793,26.66206225,87.40678775
794,26.662001500000002,87.4069345
795,26.66194075,87.40708125
796,26.66188,87.407228
797,26.661864,87.407265
798,26.661854,87.407292
799,26.661761750000004,87.40751675
800,26.661669500000002,87.4077415
801,26.66157725,87.40796625
802,26.661485,87.408191
803,26.661431375,87.40832187500001
804,26.66137775,87.40845275000001
805,26.661324125,87.408583625
806,26.6612705,87.4087145
807,26.661216875,87.408845375
808,26.66116325,87.40897625
809,26.661109625,87.40910712499999
810,26.661056,87.409238
811,26.660970874999997,87.40944587499999
812,26.66088575,87.40965374999999
813,26.660800625,87.40986162499999
814,26.6607155,87.41006949999999
815,26.660630374999997,87.41027737499999
816,26.66054525,87.41048525
817,26.660460125,87.410693125
818,26.660375,87.410901
819,26.660306499999997,87.41109975
820,26.660238,87.4112985
821,26.660169500000002,87.41149725
822,26.660101,87.411696
823,26.660053500000004,87.4118765
824,26.660006000000003,87.412057
825,26.659958500000002,87.4122375
826,26.659911,87.412418
827,26.65988,87.412545875
828,26.659849,87.41267375000001
829,26.659818,87.41280162500001
830,26.659787,87.4129295
831,26.659756,87.413057375
832,26.659725,87.41318525
833,26.659694000000002,87.413313125
834,26.659663,87.413441
835,26.659615,87.41365250000001
836,26.659567,87.413864
837,26.65953725,87.414
838,26.6595075,87.414136
839,26.65947775,87.414272
840,26.659448,87.414408
841,26.659417,87.414548
842,26.6593855,87.4146695
843,26.659354,87.414791
844,26.659306,87.4149915
845,26.659258,87.415192
846,26.65922225,87.41536575
847,26.6591865,87.4155395
848,26.659150750000002,87.41571325
849,26.659115,87.415887
850,26.659090499999998,87.416043
851,26.659066,87.416199
852,26.659053999999998,87.4163465
853,26.659042,87.416494
854,26.65903575,87.416674
855,26.6590295,87.416854
856,26.659023249999997,87.417034
857,26.659017,87.417214
858,26.65901825,87.4173905
859,26.6590195,87.41756699999999
860,26.65902075,87.4177435
861,26.659022,87.41792
862,26.659015500000002,87.418057
863,26.659009,87.418194
864,26.6590073125,87.4183484375
865,26.659005625,87.418502875
866,26.6590039375,87.4186573125
867,26.65900225,87.41881175
868,26.6590005625,87.4189661875
869,26.658998875,87.419120625
870,26.658997187500002,87.4192750625
871,26.658995500000003,87.4194295
872,26.658993812500004,87.41958393750001
873,26.658992125000005,87.41973837500001
874,26.6589904375,87.41989281250001
875,26.658988750000002,87.42004725000001
876,26.658987062500003,87.42020168750001
877,26.658985375,87.42035612500001
878,26.6589836875,87.4205105625
879,26.658982,87.420665
880,26.658981500000003,87.4207935
881,26.658981,87.420922
882,26.658977,87.421102
883,26.658973,87.421282
884,26.658973,87.421408
885,26.658969749999997,87.42155775
886,26.6589665,87.4217075
887,26.65896325,87.42185725
888,26.65896,87.42200700000001
889,26.65895675,87.42215675
890,26.658953500000003,87.4223065
891,26.658950250000004,87.42245625000001
